route,stop_num,name,direction
8,29,трамвайноедепо,b
8,30,улицаеленыколесовой,b
8,31,улицаурицкого,b
8,32,улицапионерская,b
8,33,проспектдзержинского,b
8,34,улицапанина,b
8,35,6мкр,b
9,1,улицаслепнева,f
9,2,арена-2000,f
9,3,техническийуниверситет,f
9,4,автовокзал,f
9,5,московскийвокзал,f
9,6,выемка,f
9,7,улицабольшаяфедоровская,f
9,8,улицапервомайская,f
9,9,краснаяплощадь,f
9,10,кинотеатрродина,f
9,11,доммоды,f
9,12,проспектленина,f
9,13,проспектленина,b
9,14,кинотеатрродина,b
9,15,краснаяплощадь,b
9,16,площадьволкова,b
9,17,улицакомсомольская,b
9,18,улицабольшаяфедоровская,b
9,19,выемка,b
9,20,московскийвокзал,b
9,21,жкярославльсити,b
9,22,автовокзал,b
9,23,техническийуниверситет,b
9,24,арена-2000,b
9,25,улицапавлова,b
1,1,площадькарламаркса,f
1,2,больницаименисоловьева,f
1,3,улицачехова,f
1,4,улицабелинского,f
1,5,улицажукова,f
1,6,улицадобрынина,f
1,7,улицаюности,f
1,8,улицаюности,b
1,9,улицадобрынина,b
1,10,улицажукова,b
1,11,улицабелинского,b
1,12,улицачехова,b
1,13,больницаименисоловьева,b
1,14,площадькарламаркса,b
5,1,улицаюности,f
5,2,улицадобрынина,f
5,3,улицажукова,f
5,4,улицабелинского,f
5,5,улицачехова,f
5,6,областнаяонкологическаябольница,f
5,7,ямз,f
5,8,ниимск,f
5,9,лакокраска,f
5,10,торгово-развлекательныйкомплексрио,f
5,11,тцомега,f
5,12,трамвайноедепо,f
5,13,улицаеленыколесовой,f
5,14,улицаурицкого,f
5,15,проспектдзержинского,f
5,16,улицапанина,f
5,17,кинотеатрпобеда,f
5,18,11мкр,f
5,19,улицаволгоградская,f
5,20,ленинградскийпроспект,f
5,21,14мкр,f
5,22,14мкр,b
5,23,ленинградскийпроспект,b
5,24,улицаволгоградская,b
5,25,11мкр,b
5,26,кинотеатрпобеда,b
5,27,улицапанина,b
5,28,проспектдзержинского,b
5,29,улицаурицкого,b
5,30,улицаеленыколесовой,b
5,31,трамвайноедепо,b
5,32,тцомега,b
5,33,торгово-развлекательныйкомплексрио,b
5,34,лакокраска,b
5,35,ниимск,b
5,36,ямз,b
5,37,областнаяонкологическаябольница,b
5,38,улицачехова,b
5,39,улицабелинского,b
5,40,улицажукова,b
5,41,улицадобрынина,b
5,42,улицаюности,b
6,1,улицаюности,f
6,2,улицадобрынина,f
6,3,улицажукова,f
6,4,улицабелинского,f
6,5,улицачехова,f
6,6,областнаяонкологическаябольница,f
6,7,ямз,f
6,8,ниимск,f
6,9,лакокраска,f
6,10,торгово-развлекательныйкомплексрио,f
6,11,тцомега,f
6,12,областнаядетскаяклиническаябольница,f
6,13,улицаеленыколесовой,f
6,14,жилойкомплексоктябрь,f
6,15,школа26,f
6,16,школа26,b
6,17,жилойкомплексоктябрь,b
6,18,улицаеленыколесовой,b
6,19,областнаядетскаяклиническаябольница,b
6,20,тцомега,b
6,21,торгово-развлекательныйкомплексрио,b
6,22,лакокраска,b
6,23,ниимск,b
6,24,ямз,b
6,25,областнаяонкологическаябольница,b
6,26,улицачехова,b
6,27,улицабелинского,b
6,28,улицажукова,b
6,29,улицадобрынина,b
6,30,улицаюности,b
7,1,площадькарламаркса,f
7,2,больницаименисоловьева,f
7,3,областнаяонкологическаябольница,f
7,4,ямз,f
7,5,ниимск,f
7,6,лакокраска,f
7,7,торгово-развлекательныйкомплексрио,f
7,8,тцомега,f
7,9,трамвайноедепо,f
7,10,улицаеленыколесовой,f
7,11,улицаурицкого,f
7,12,проспектдзержинского,f
7,13,улицапанина,f
7,14,кинотеатрпобеда,f
7,15,11мкр,f
7,16,11мкр,b
7,17,кинотеатрпобеда,b
7,18,улицапанина,b
7,19,проспектдзержинского,b
7,20,улицаурицкого,b
7,21,улицаеленыколесовой,b
7,22,трамвайноедепо,b
7,23,тцомега,b
7,24,торгово-развлекательныйкомплексрио,b
7,25,лакокраска,b
7,26,ниимск,b
7,27,ямз,b
7,28,областнаяонкологическаябольница,b
7,29,больницаименисоловьева,b
7,30,площадькарламаркса,b
9,1,школа26,f
9,2,жилойкомплексоктябрь,f
9,3,улицаеленыколесовой,f
9,4,областнаядетскаяклиническаябольница,f
9,5,тцомега,f
9,6,торгово-развлекательныйкомплексрио,f
9,7,лакокраска,f
9,8,ниимск,f
9,9,ямз,f
9,10,областнаяонкологическаябольница,f
9,11,больницаименисоловьева,f
9,12,площадькарламаркса,f
9,13,улицачехова,f
9,14,улицабелинского,f
9,15,улицажукова,f
9,16,улицадобрынина,f
9,17,улицаюности,f
9,18,площадькарламаркса,b
9,19,больницаименисоловьева,b
9,20,областнаяонкологическаябольница,b
9,21,ямз,b
9,22,ниимск,b
9,23,лакокраска,b
9,24,торгово-развлекательныйкомплексрио,b
9,25,тцомега,b
9,26,областнаядетскаяклиническаябольница,b
9,27,улицаеленыколесовой,b
9,28,жилойкомплексоктябрь,b
9,29,школа26,b
